Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Астролорды: Облако Оорта,2015-09-29,0.0,"100,000 .. 200,000",Aratog LLC,Trinity Project,1.00E+05,2.00E+05,100.0K,200.0K
LastCloudia,2021-02-17,0.0,"100,000 .. 200,000",AIDIS,Boltrend Games,1.00E+05,2.00E+05,100.0K,200.0K
Infestation: Battle Royale,2020-03-04,0.0,"100,000 .. 200,000",Fredaikis AB,OP Productions LLC,1.00E+05,2.00E+05,100.0K,200.0K
Star Sonata 2,2020-06-12,0.0,"100,000 .. 200,000",Landauer Games,Landauer Games,1.00E+05,2.00E+05,100.0K,200.0K
忍者村大战2,2018-01-04,0.0,"100,000 .. 200,000",杭州分浪网络科技有限公司,杭州分浪网络科技有限公司,1.00E+05,2.00E+05,100.0K,200.0K
Imperia Online,2016-04-15,0.0,"100,000 .. 200,000",Imperia Online JSC,Imperia Online JSC,1.00E+05,2.00E+05,100.0K,200.0K
Spellwake,2018-09-01,0.0,"100,000 .. 200,000",Norrman Brothers,Norrman Brothers,1.00E+05,2.00E+05,100.0K,200.0K
Endless Battle,2019-01-03,,"100,000 .. 200,000",Netdragon Websoft Inc,Netdragon Websoft Inc,1.00E+05,2.00E+05,100.0K,200.0K
Lucent Heart,2016-02-11,0.0,"100,000 .. 200,000",Playcoo,Suba Games,1.00E+05,2.00E+05,100.0K,200.0K
Atom Universe,2017-12-25,0.0,"100,000 .. 200,000",Atom Republic,Atom Republic,1.00E+05,2.00E+05,100.0K,200.0K
RockShot,2018-06-04,,"100,000 .. 200,000",Soleil Ltd.,Soleil Ltd.,1.00E+05,2.00E+05,100.0K,200.0K
Exocraft,2019-03-12,0.0,"100,000 .. 200,000",GoldFire Studios,GoldFire Studios,1.00E+05,2.00E+05,100.0K,200.0K
Engine Evolution,2020-05-08,0.0,"100,000 .. 200,000",Petr Šimůnek,Petr Šimůnek,1.00E+05,2.00E+05,100.0K,200.0K
Affected Zone Tactics,2015-11-17,0.0,"100,000 .. 200,000",Light Vision Interactive,Light Vision Interactive,1.00E+05,2.00E+05,100.0K,200.0K
Red Stone Online,2015-04-01,,"100,000 .. 200,000","L＆K Co., Ltd.","L＆K Co., Ltd.",1.00E+05,2.00E+05,100.0K,200.0K
Jackpot Poker by PokerStars,2017-03-20,,"100,000 .. 200,000",PokerStars Mobile Limited,PokerStars Mobile Limited,1.00E+05,2.00E+05,100.0K,200.0K
Aces High III,2016-09-15,0.0,"100,000 .. 200,000",HiTech Creations Inc.,HiTech Creations Inc.,1.00E+05,2.00E+05,100.0K,200.0K
Sphere III: Rage of the Devastator,2015-08-18,0.0,"100,000 .. 200,000",GameXP.com,GameXP.com,1.00E+05,2.00E+05,100.0K,200.0K
Darkwind: War on Wheels,2014-08-22,0.0,"100,000 .. 200,000",Psychic Software,Psychic Software,1.00E+05,2.00E+05,100.0K,200.0K
Golden Rush,2015-09-23,,"100,000 .. 200,000",Forbes Consult Ltd,ELYLAND  INVESTMENT COMPANY Ltd,1.00E+05,2.00E+05,100.0K,200.0K
Corma: The Next Level,2019-01-23,,"100,000 .. 200,000",Nemo Studios,Nemo Studios,1.00E+05,2.00E+05,100.0K,200.0K
DK Online,2019-03-05,0.0,"100,000 .. 200,000",Masangsoft,Masangsoft,1.00E+05,2.00E+05,100.0K,200.0K
Luna Online: Reborn,2016-04-01,0.0,"100,000 .. 200,000",Funtime,Subagames,1.00E+05,2.00E+05,100.0K,200.0K
La Tale - Evolved,2017-11-17,0.0,"100,000 .. 200,000",Actoz Soft,Papaya Play,1.00E+05,2.00E+05,100.0K,200.0K
Everland (Stress Test),2020-05-16,,"100,000 .. 200,000",Everland MMO,Everland MMO,1.00E+05,2.00E+05,100.0K,200.0K
Horse Riding Tales,2019-04-12,0.0,"100,000 .. 200,000",Foxie Games,App Business Ventures LLC,1.00E+05,2.00E+05,100.0K,200.0K
MadGuns,2020-07-03,0.0,"100,000 .. 200,000",Novalink,Novalink,1.00E+05,2.00E+05,100.0K,200.0K
Galaxy Control: 3D Strategy,2016-08-10,0.0,"100,000 .. 200,000",FX Games Media,FX Games Media,1.00E+05,2.00E+05,100.0K,200.0K
Just Survive Test Server,2015-04-16,,"100,000 .. 200,000",Daybreak Game Company,Daybreak Game Company,1.00E+05,2.00E+05,100.0K,200.0K
DemonsAreCrazy,2019-09-12,0.0,"100,000 .. 200,000",Bigbug Studio,Bigbug Studio,1.00E+05,2.00E+05,100.0K,200.0K
9Dragons,2017-02-14,0.0,"100,000 .. 200,000",Joongwon Entertainment,RedFox Games,1.00E+05,2.00E+05,100.0K,200.0K
Dream Of Mirror Online,2015-08-14,0.0,"100,000 .. 200,000",SoftStar,SubaGames,1.00E+05,2.00E+05,100.0K,200.0K
Ashes of Creation Apocalypse,2019-09-24,,"100,000 .. 200,000","Intrepid Studios, Inc.","Intrepid Studios, Inc.",1.00E+05,2.00E+05,100.0K,200.0K
Cartoon Strike,2020-10-14,0.0,"100,000 .. 200,000",Gametoria,Gametoria,1.00E+05,2.00E+05,100.0K,200.0K
Emporea: Realms of War and Magic,2016-03-17,0.0,"100,000 .. 200,000",Pixel Federation,Pixel Federation,1.00E+05,2.00E+05,100.0K,200.0K
Age of Cavemen,2016-05-24,,"100,000 .. 200,000",Fuero Games,Fuero Games,1.00E+05,2.00E+05,100.0K,200.0K
Fantasy Tales Online,2016-05-05,0.0,"100,000 .. 200,000",Cold Tea Studio,,1.00E+05,2.00E+05,100.0K,200.0K
Cereal Soup,2015-02-14,0.0,"100,000 .. 200,000",Wild Arts LLC,Wild Arts LLC,1.00E+05,2.00E+05,100.0K,200.0K
Sansar,2018-12-05,0.0,"100,000 .. 200,000",Metaverse Investment Ltd.,Metaverse Investment Ltd.,1.00E+05,2.00E+05,100.0K,200.0K
Anomaly Zone,2019-10-30,0.0,"100,000 .. 200,000",Cybertime Games,Cybertime Games,1.00E+05,2.00E+05,100.0K,200.0K
Therian Saga,2013-06-28,0.0,"100,000 .. 200,000",Virtys,Virtys,1.00E+05,2.00E+05,100.0K,200.0K
Metal Reaper Online,2015-09-16,,"100,000 .. 200,000",N2Games,"Sesisoft, JC Planet",1.00E+05,2.00E+05,100.0K,200.0K
UFO Online: Invasion,2016-06-08,0.0,"100,000 .. 200,000",Bad Pixel,Bad Pixel,1.00E+05,2.00E+05,100.0K,200.0K
天际起源 The Ark of Horizon,2019-01-19,0.0,"100,000 .. 200,000",ITBT Studio,ITBT  Studio,1.00E+05,2.00E+05,100.0K,200.0K
Crusaders of Light,2017-04-20,,"100,000 .. 200,000",Hong Kong Netease Interactive Entertainment Limited,Hong Kong Netease Interactive Entertainment Limited,1.00E+05,2.00E+05,100.0K,200.0K
BattleStick,2016-05-06,,"100,000 .. 200,000",Pinterac,Winch Gate Property Limited,1.00E+05,2.00E+05,100.0K,200.0K
Puzzle Pirates: Dark Seas,2018-07-06,0.0,"100,000 .. 200,000",Grey Havens,Grey Havens,1.00E+05,2.00E+05,100.0K,200.0K
P.A.S.,2018-08-08,,"100,000 .. 200,000",Eforb,Eforb,1.00E+05,2.00E+05,100.0K,200.0K
Tribal Wars,2020-11-12,0.0,"100,000 .. 200,000",InnoGames,InnoGames,1.00E+05,2.00E+05,100.0K,200.0K
Watchers,2019-10-22,,"100,000 .. 200,000",Blindfold,Alawar Premium,1.00E+05,2.00E+05,100.0K,200.0K
Stash,2017-09-07,0.0,"100,000 .. 200,000",Frogdice,Frogdice,1.00E+05,2.00E+05,100.0K,200.0K
Midair,2018-05-03,0.0,"100,000 .. 200,000",Archetype Studios,Archetype Studios,1.00E+05,2.00E+05,100.0K,200.0K
Deuterium Wars,2019-10-10,0.0,"100,000 .. 200,000",Disquire,Disquire,1.00E+05,2.00E+05,100.0K,200.0K
Eternal Magic,2020-04-17,,"100,000 .. 200,000",Duoyi,101XP,1.00E+05,2.00E+05,100.0K,200.0K
Blackjack Championship,2020-08-25,0.0,"100,000 .. 200,000",BBstudio Inc.,BBstudio Inc.,1.00E+05,2.00E+05,100.0K,200.0K
Atlantica Global,2020-05-14,0.0,"100,000 .. 200,000","VALOFE, NEXON",VALOFE,1.00E+05,2.00E+05,100.0K,200.0K
Cards and Castles,2015-12-18,0.0,"100,000 .. 200,000",Red Team Games,Red Team Games,1.00E+05,2.00E+05,100.0K,200.0K
Second Galaxy,2019-09-11,0.0,"100,000 .. 200,000",Zilong Game Limited,Zilong Game Limited,1.00E+05,2.00E+05,100.0K,200.0K
Not My Car – Battle Royale,2019-04-05,0.0,"100,000 .. 200,000",NMC Studios,NMC Studios,1.00E+05,2.00E+05,100.0K,200.0K
Onigiri,2019-03-28,0.0,"100,000 .. 200,000","CyberStep, Inc.","CyberStep, Inc.",1.00E+05,2.00E+05,100.0K,200.0K
Battle Tanks: Legends of World War II,2019-02-21,0.0,"100,000 .. 200,000",XDEVS LTD,XDEVS LTD,1.00E+05,2.00E+05,100.0K,200.0K
Just Fishing,2017-12-15,,"100,000 .. 200,000",Just Fishing LLC,Just Fishing LLC,1.00E+05,2.00E+05,100.0K,200.0K
Rapture Rejects,2018-11-29,,"100,000 .. 200,000","Galvanic Games, Explosm Games",tinyBuild,1.00E+05,2.00E+05,100.0K,200.0K
Big Bang Empire,2016-08-23,0.0,"100,000 .. 200,000",Playata GmbH,European Games Group AG,1.00E+05,2.00E+05,100.0K,200.0K
Valgrave: Immortal Plains,2020-02-07,0.0,"100,000 .. 200,000",Edenic Era LLC,Edenic Era LLC,1.00E+05,2.00E+05,100.0K,200.0K
Soul Dossier,2021-01-08,,"100,000 .. 200,000",（Hong Kong）GKD Game Studio,鸽屋咕游戏,1.00E+05,2.00E+05,100.0K,200.0K
Immune - True Survival,2016-12-09,,"100,000 .. 200,000",vidiludi games and entertainment,vidiludi games and entertainment,1.00E+05,2.00E+05,100.0K,200.0K
Neos VR,2018-05-04,0.0,"100,000 .. 200,000",Frooxius,Solirax,1.00E+05,2.00E+05,100.0K,200.0K
Star Crusade CCG,2016-09-08,0.0,"100,000 .. 200,000","ZiMAD, Inc.","ZiMAD, Inc.",1.00E+05,2.00E+05,100.0K,200.0K
Surviv.io - 2D Battle Royale,2020-09-24,0.0,"100,000 .. 200,000","Kongregate, Inc.","Kongregate, Inc.",1.00E+05,2.00E+05,100.0K,200.0K
Poker Master,2020-09-23,0.0,"100,000 .. 200,000",NGIN LIMITED,NGIN LIMITED,1.00E+05,2.00E+05,100.0K,200.0K
Chicken Invaders Universe,2022-12-15,0.0,"100,000 .. 200,000",InterAction studios,InterAction studios,1.00E+05,2.00E+05,100.0K,200.0K
HELLION,2019-10-21,,"100,000 .. 200,000",Zero Gravity,Zero Gravity,1.00E+05,2.00E+05,100.0K,200.0K
Touhou Big Big Battle,2020-04-14,0.0,"100,000 .. 200,000",MyACG Studio,MyACG Studio,1.00E+05,2.00E+05,100.0K,200.0K
Worlds Adrift,2017-05-24,,"100,000 .. 200,000",Bossa Studios,Bossa Studios,1.00E+05,2.00E+05,100.0K,200.0K
Will To Live Online,2018-04-05,0.0,"100,000 .. 200,000",AlphaSoft LLC,AlphaSoft LLC,1.00E+05,2.00E+05,100.0K,200.0K
World Legends,2021-08-12,14.99,"100,000 .. 200,000",OmegaSoft,Mesopotamia,1.00E+05,2.00E+05,100.0K,200.0K
Station-Z,2022-12-22,0.99,"100,000 .. 200,000",RadicalSite Inc.,RadicalSite Inc.,1.00E+05,2.00E+05,100.0K,200.0K
Su Hack,2018-11-02,3.99,"100,000 .. 200,000",Eric L.,EL TECH,1.00E+05,2.00E+05,100.0K,200.0K
N1L (No1Lives),2021-10-16,0.0,"100,000 .. 200,000","Ken Henson, Tom Motz","Ken Henson, Tom Motz",1.00E+05,2.00E+05,100.0K,200.0K
Matt's Project Zombies: Open World,2020-12-07,,"100,000 .. 200,000",Matt Sowards,Ravesta Games,1.00E+05,2.00E+05,100.0K,200.0K
灭顶之灾—救赎,2021-02-19,4.99,"100,000 .. 200,000","NuoMiGame游戏开发工作室, 玖日六叔",NuoMiGame游戏开发工作室,1.00E+05,2.00E+05,100.0K,200.0K
The Undisputables : Online Multiplayer Shooter,2021-12-05,6.99,"100,000 .. 200,000",Amonga99,Amonga99,1.00E+05,2.00E+05,100.0K,200.0K
Battleground,2020-10-01,0.99,"100,000 .. 200,000",xFAIRx,xFAIRx,1.00E+05,2.00E+05,100.0K,200.0K
Polity,2021-11-05,0.0,"100,000 .. 200,000",Jib Games,Jib Games,1.00E+05,2.00E+05,100.0K,200.0K
Noch,2021-05-19,4.89,"100,000 .. 200,000","Fair Games Studio, Noostyche","Sad Horse studio, Pleasant Rain Ltd",1.00E+05,2.00E+05,100.0K,200.0K
MonteCrypto: The Bitcoin Enigma,2018-02-20,1.99,"100,000 .. 200,000","Gem Rose Accent, Corentin Derbré",Gem Rose Accent,1.00E+05,2.00E+05,100.0K,200.0K
Airport Simulator 2014,2013-12-19,4.99,"100,000 .. 200,000",United Independent Entertainment,United Independent Entertainment,1.00E+05,2.00E+05,100.0K,200.0K
Noob Squad,2016-10-05,0.99,"100,000 .. 200,000",Antonio Renna,Antonio Renna,1.00E+05,2.00E+05,100.0K,200.0K
Shadowbane,2021-02-05,10.99,"100,000 .. 200,000","Beijing AmazGame Age Internet Technology Co., Ltd.",CHANGYOU.COM HK LIMITED,1.00E+05,2.00E+05,100.0K,200.0K
Madness Cubed,2016-05-12,1.99,"100,000 .. 200,000","epic dreams, diman production, nobodyshot",diman production,1.00E+05,2.00E+05,100.0K,200.0K
Angeldust,2019-12-21,2.99,"100,000 .. 200,000",Frank Lucas,Metagaming B.V.,1.00E+05,2.00E+05,100.0K,200.0K
I am not a Monster: First Contact,2018-09-27,2.19,"100,000 .. 200,000",Cheerdealers,Alawar Premium,1.00E+05,2.00E+05,100.0K,200.0K
Trackmania Turbo,2016-03-24,39.99,"100,000 .. 200,000",Nadeo,Ubisoft,1.00E+05,2.00E+05,100.0K,200.0K
Need for Drive - Open World Multiplayer Racing,2021-02-17,0.39,"100,000 .. 200,000",Success Games,"Success Games, Cristian Manolachi, Atomic Fabrik",1.00E+05,2.00E+05,100.0K,200.0K
Book of Travels,2021-10-11,34.99,"100,000 .. 200,000",Might and Delight,Might and Delight,1.00E+05,2.00E+05,100.0K,200.0K
Fear The Wolves,2019-02-06,4.99,"100,000 .. 200,000",Vostok Games,Focus Entertainment,1.00E+05,2.00E+05,100.0K,200.0K
HALF DEAD 2,2019-08-02,4.99,"100,000 .. 200,000",Room710Games,Room710Games,1.00E+05,2.00E+05,100.0K,200.0K
CASE 2: Animatronics Survival,2018-08-03,9.99,"100,000 .. 200,000",Walnut LLC,Walnut LLC,1.00E+05,2.00E+05,100.0K,200.0K
ULTIMATE HARDBASS DEFENCE,2019-04-12,1.99,"100,000 .. 200,000",Magnolia Art,Magnolia Art,1.00E+05,2.00E+05,100.0K,200.0K
Survive the Nights,2017-12-21,24.99,"100,000 .. 200,000",a2z Interactive,a2z Interactive,1.00E+05,2.00E+05,100.0K,200.0K
EmergeNYC,2016-11-03,24.99,"100,000 .. 200,000",FlipSwitch Games,FlipSwitch Games,1.00E+05,2.00E+05,100.0K,200.0K
Feel The Snow,2019-12-13,9.99,"100,000 .. 200,000",Owlet,Owlet,1.00E+05,2.00E+05,100.0K,200.0K
Peekaboo,2019-08-07,5.99,"100,000 .. 200,000",Redaster Studio,Redaster Studio,1.00E+05,2.00E+05,100.0K,200.0K
SCP: 5K,2022-02-22,19.99,"100,000 .. 200,000",Affray Interactive,SCP.GAMES,1.00E+05,2.00E+05,100.0K,200.0K
RUSSIAPHOBIA,2020-12-25,0.99,"100,000 .. 200,000",European Flameworms,Union Onion,1.00E+05,2.00E+05,100.0K,200.0K
SURVIVAL: Postapocalypse Now,2019-12-03,14.99,"100,000 .. 200,000",TB Games,TB Games,1.00E+05,2.00E+05,100.0K,200.0K
SAGA,2008-03-07,0.0,"50,000 .. 100,000","Silverlode Interactive, Wasatch Games",Silverlode Interactive,5.00E+04,1.00E+05,50.0K,100.0K
Killer Elite – Time to Die,2017-04-28,,"50,000 .. 100,000",Wioleta Moniuszko,WRGenesis,5.00E+04,1.00E+05,50.0K,100.0K
傲剑情缘,2020-11-13,0.0,"50,000 .. 100,000",上海奇速网络科技有限公司,上海奇速网络科技有限公司,5.00E+04,1.00E+05,50.0K,100.0K
none,2015-11-05,,"50,000 .. 100,000",none,none,5.00E+04,1.00E+05,50.0K,100.0K
All-Time Battle,2020-10-24,0.0,"50,000 .. 100,000","Broken Bunny Studios, Inc","Broken Bunny Studios, Inc",5.00E+04,1.00E+05,50.0K,100.0K
时之扉,2019-06-11,0.0,"50,000 .. 100,000",JT Interactive Entertainment,JT Interactive Entertainment,5.00E+04,1.00E+05,50.0K,100.0K
Tinkr Garage,2018-10-09,,"50,000 .. 100,000","Tinkr, Inc.","Tinkr, Inc.",5.00E+04,1.00E+05,50.0K,100.0K
BeanVR—The Social VR APP,2017-05-31,0.0,"50,000 .. 100,000",Shenzhen BeanVR Technology Co.Ltd,Shenzhen BeanVR Technology Co.Ltd,5.00E+04,1.00E+05,50.0K,100.0K
Pararea--Social VR for Everyone (Beta),2017-09-15,0.0,"50,000 .. 100,000",Metaverse,Metaverse,5.00E+04,1.00E+05,50.0K,100.0K
Pandum online,2016-09-16,0.0,"50,000 .. 100,000",Electronic Experience,Electronic Experience,5.00E+04,1.00E+05,50.0K,100.0K
破坏效应,2020-09-24,0.0,"50,000 .. 100,000","9xgame, xStudios.net",9xgame,5.00E+04,1.00E+05,50.0K,100.0K
Garlock Online,2017-04-16,,"50,000 .. 100,000",HellconX© Studio's,HellconX™,5.00E+04,1.00E+05,50.0K,100.0K
THE SKIES: REBORN,2020-11-12,,"50,000 .. 100,000",Skies Technologies,Skies Technologies,5.00E+04,1.00E+05,50.0K,100.0K
Mirage Online Classic,2019-12-24,0.0,"50,000 .. 100,000","Retrelon Games, LLC","Retrelon Games, LLC",5.00E+04,1.00E+05,50.0K,100.0K
Full Tilt Poker,2016-01-26,,"50,000 .. 100,000",Rational Social Projects Limited,Rational Social Projects Limited,5.00E+04,1.00E+05,50.0K,100.0K
Somnium Space VR,2020-02-20,0.0,"50,000 .. 100,000",Somnium Space Ltd.,Somnium Space Ltd.,5.00E+04,1.00E+05,50.0K,100.0K
16 Bit Arena,2015-03-24,,"50,000 .. 100,000",16bitarena.com,16bitarena.com,5.00E+04,1.00E+05,50.0K,100.0K
SurrealVR,2016-04-15,0.0,"50,000 .. 100,000",Surreal Games,Surreal Games,5.00E+04,1.00E+05,50.0K,100.0K
Eudemons Online,2020-10-28,,"50,000 .. 100,000",NetDragon,NetDragon,5.00E+04,1.00E+05,50.0K,100.0K
Storm Riders,2017-04-25,,"50,000 .. 100,000","Mokylin Tech. Co.,Ltd",101XP,5.00E+04,1.00E+05,50.0K,100.0K
Wheel Riders Online OBT,2017-12-27,0.0,"50,000 .. 100,000",Raum Studio,Raum Studio,5.00E+04,1.00E+05,50.0K,100.0K
Road Dogs,2017-09-25,0.0,"50,000 .. 100,000",Teletower Studios,Teletower Studios,5.00E+04,1.00E+05,50.0K,100.0K
Naval Armada: Fleet Battle,2019-12-12,0.0,"50,000 .. 100,000",XDEVS LTD,XDEVS LTD,5.00E+04,1.00E+05,50.0K,100.0K
Downtown Mafia: Gang Wars,2018-07-25,0.0,"50,000 .. 100,000",DYNAMICNEXT,DYNAMICNEXT,5.00E+04,1.00E+05,50.0K,100.0K
Darkzone: Idle RPG,2021-11-15,,"50,000 .. 100,000",Capitanos,Capitanos,5.00E+04,1.00E+05,50.0K,100.0K
CARRUMBLE,2019-11-06,0.0,"50,000 .. 100,000",3DClouds,3DClouds,5.00E+04,1.00E+05,50.0K,100.0K
Destiny of Ancient Kingdoms,2016-08-30,0.0,"50,000 .. 100,000",Utopia Dream Entertainment Alliance (Pty) Ltd - South Africa,Utopia Dream Entertainment Alliance (Pty) Ltd - South Africa,5.00E+04,1.00E+05,50.0K,100.0K
Elemental Heroes,2016-03-03,0.0,"50,000 .. 100,000",mPower Games Studio,mPower Games Studio,5.00E+04,1.00E+05,50.0K,100.0K
Fractal Fury,2021-04-04,0.0,"50,000 .. 100,000",Alex,Alex,5.00E+04,1.00E+05,50.0K,100.0K
TDP5 Arena 3D,2014-09-15,,"50,000 .. 100,000",Javelin OÜ,Javelin OÜ,5.00E+04,1.00E+05,50.0K,100.0K
World Warfare,2018-04-03,0.0,"50,000 .. 100,000",JoyCrafter,WisJoy,5.00E+04,1.00E+05,50.0K,100.0K
Dissolution,2019-08-23,0.0,"50,000 .. 100,000",Garage Studios,Garage Studios,5.00E+04,1.00E+05,50.0K,100.0K
Khan: Absolute Power,2016-03-18,0.0,"50,000 .. 100,000",Mirinae,Khanatic Network Gaming,5.00E+04,1.00E+05,50.0K,100.0K
Milkcraft,2021-01-21,0.0,"50,000 .. 100,000",Milkcraft Studio,Milkcraft Studio,5.00E+04,1.00E+05,50.0K,100.0K
Wartune Reborn,2021-02-26,0.0,"50,000 .. 100,000",7Road,7Road,5.00E+04,1.00E+05,50.0K,100.0K
Hero Plus,2018-01-22,0.0,"50,000 .. 100,000",MGAME Corporation,Netgame Inc,5.00E+04,1.00E+05,50.0K,100.0K
Animyst,2020-08-12,0.0,"50,000 .. 100,000",Animyst Games,Animyst Games,5.00E+04,1.00E+05,50.0K,100.0K
Ragnarok Journey,2017-06-12,,"50,000 .. 100,000",Youren,Gravity Interactive,5.00E+04,1.00E+05,50.0K,100.0K
Ways of History,2017-09-01,0.0,"50,000 .. 100,000",Glyph Worlds,Glyph Worlds,5.00E+04,1.00E+05,50.0K,100.0K
GRANADO ESPADA,2007-07-10,,"50,000 .. 100,000","HANBITSOFT, INC., IMC GAMES CO.,LTD.",REDBANA CORPORATION,5.00E+04,1.00E+05,50.0K,100.0K
Rebirth Online,2020-08-03,0.0,"50,000 .. 100,000",Caret Games,Caret Games,5.00E+04,1.00E+05,50.0K,100.0K
4X-Galaxy 无主之地：银河,2018-12-20,0.0,"50,000 .. 100,000",Mercator,Mercator,5.00E+04,1.00E+05,50.0K,100.0K
Diaspora : Mass Exodus,2018-12-20,,"50,000 .. 100,000",Angry Rabbit Studios,Angry Rabbit Studios,5.00E+04,1.00E+05,50.0K,100.0K
Battle for the Galaxy,2019-05-13,,"50,000 .. 100,000",AMT Games,AMT Games,5.00E+04,1.00E+05,50.0K,100.0K
Dark Eden,2016-11-28,0.0,"50,000 .. 100,000",SOFTON ENTERTAINMENT,SOFTON ENTERTAINMENT,5.00E+04,1.00E+05,50.0K,100.0K
The Infinite Black,2016-10-19,0.0,"50,000 .. 100,000",Spellbook,www.Spellbook.com,5.00E+04,1.00E+05,50.0K,100.0K
Heroes of Dire,2017-03-15,0.0,"50,000 .. 100,000",Spellbook,www.Spellbook.com,5.00E+04,1.00E+05,50.0K,100.0K
TwelveSky 2 Classic,2017-01-27,0.0,"50,000 .. 100,000",SG Data,RedFox Games,5.00E+04,1.00E+05,50.0K,100.0K
Icarus Online,2020-03-11,,"50,000 .. 100,000","WemadeIO, Valofe",101XP,5.00E+04,1.00E+05,50.0K,100.0K
Soccer Manager,2016-02-09,,"50,000 .. 100,000",Soccer Manager Ltd,Soccer Manager Ltd,5.00E+04,1.00E+05,50.0K,100.0K
九劫曲:诅咒之地 NineTrials Test Server,2019-01-31,0.0,"50,000 .. 100,000",深圳市爱玩游戏科技有限公司,深圳市爱玩游戏科技有限公司,5.00E+04,1.00E+05,50.0K,100.0K
Space Wars: Interstellar Empires,2017-12-08,0.0,"50,000 .. 100,000",Desert Owl Games LLC,ToHeroes Game Studios LLC,5.00E+04,1.00E+05,50.0K,100.0K
CasinoRPG,2018-01-16,0.0,"50,000 .. 100,000",GoldFire Studios,GoldFire Studios,5.00E+04,1.00E+05,50.0K,100.0K
Kakele Online - MMORPG,2020-02-01,0.0,"50,000 .. 100,000",ViVa Games,ViVa Games,5.00E+04,1.00E+05,50.0K,100.0K
Phoenix Dynasty 2,2018-06-08,0.0,"50,000 .. 100,000",Ntroy LTD,Ntroy LTD,5.00E+04,1.00E+05,50.0K,100.0K
The Last Conflict,2017-09-21,0.0,"50,000 .. 100,000",Darker Emerald,EmmyGames,5.00E+04,1.00E+05,50.0K,100.0K
DayBreak Online,2019-06-13,,"50,000 .. 100,000",Global Games,Global Games,5.00E+04,1.00E+05,50.0K,100.0K
Dark Swords,2019-06-21,0.0,"50,000 .. 100,000",High Tower Entertainment,High Tower Entertainment,5.00E+04,1.00E+05,50.0K,100.0K
Warmonger,2018-06-14,,"50,000 .. 100,000",JoyImpact,GAMESinFLAMES,5.00E+04,1.00E+05,50.0K,100.0K
Kicks Online,2009-01-01,0.0,"50,000 .. 100,000","FreestyleFootball3.com, Nosetu, Nosetu Inc Games","FreestyleFootball3.com, Nosetu, Nosetu Inc Games",5.00E+04,1.00E+05,50.0K,100.0K
SoulSaverOnline,2012-07-19,0.0,"50,000 .. 100,000",Smartbig Corportion,Netgame,5.00E+04,1.00E+05,50.0K,100.0K
9Dragons : Kung Fu Arena,2019-02-28,,"50,000 .. 100,000",Joongwon Entertainment,Joongwon Games,5.00E+04,1.00E+05,50.0K,100.0K
Astellia Royal,2021-03-10,,"50,000 .. 100,000",Studio 8,Friends Games Corp.,5.00E+04,1.00E+05,50.0K,100.0K
Kaion Tale MMORPG,2020-04-22,0.0,"50,000 .. 100,000",Mobile Co Studios,Mobile Co Studios,5.00E+04,1.00E+05,50.0K,100.0K
Damascus,2020-05-15,0.0,"50,000 .. 100,000",Team Teal,Team Teal,5.00E+04,1.00E+05,50.0K,100.0K
Racecar.io,2016-10-18,0.0,"50,000 .. 100,000","Kastriot Sulejmani, Brayden Myers",KasSanity,5.00E+04,1.00E+05,50.0K,100.0K
Refight:The Last Warship,2019-03-14,0.0,"50,000 .. 100,000",梵天游戏,梵天游戏,5.00E+04,1.00E+05,50.0K,100.0K
Astroflux,2016-09-27,0.0,"50,000 .. 100,000",Fula Fisken,Fula Fisken,5.00E+04,1.00E+05,50.0K,100.0K
Techwars: Global Conflict,2018-10-01,0.0,"50,000 .. 100,000",Argus Games,"Promo Trade Toys LLC, Argus Games",5.00E+04,1.00E+05,50.0K,100.0K
Stream Racer,2020-06-19,0.0,"50,000 .. 100,000",LUVI GAMES,LUVI GAMES,5.00E+04,1.00E+05,50.0K,100.0K
Wing of Misadventure,2020-12-04,0.0,"50,000 .. 100,000",Allyson de Souza Bacon,4Tabern,5.00E+04,1.00E+05,50.0K,100.0K
The Exiled,2017-02-23,,"50,000 .. 100,000",Fairytale Distillery,Fairytale Distillery,5.00E+04,1.00E+05,50.0K,100.0K
Uncharted Waters Online,2018-12-19,0.0,"50,000 .. 100,000","KOEI TECMO GAMES CO., LTD.",Papaya Play,5.00E+04,1.00E+05,50.0K,100.0K
War Blade,2019-01-25,,"50,000 .. 100,000",Tvr Games,Tvr Games,5.00E+04,1.00E+05,50.0K,100.0K
街机捕鱼Arcade Fishing,2020-08-04,0.0,"50,000 .. 100,000",Arcade Fishing,Arcade Fishing,5.00E+04,1.00E+05,50.0K,100.0K
Fight the Landlord,2021-02-11,0.0,"50,000 .. 100,000",Twilight Sonata Studio,Twilight Sonata Studio,5.00E+04,1.00E+05,50.0K,100.0K
Refight:Burning Engine,2018-10-15,0.0,"50,000 .. 100,000",梵天游戏,梵天游戏,5.00E+04,1.00E+05,50.0K,100.0K
Otherland MMO,2015-09-10,,"50,000 .. 100,000",Drago Entertainment,Game OL GmbH,5.00E+04,1.00E+05,50.0K,100.0K
ManaRocks,2020-05-29,0.0,"50,000 .. 100,000",Rockgames,Rockgames,5.00E+04,1.00E+05,50.0K,100.0K
