Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Winter Novel,2016-08-10,4.99,"20,000 .. 50,000",DeXP,DeXP,2.00E+04,5.00E+04,20.0K,50.0K
The Lost Village,2023-01-14,19.99,"20,000 .. 50,000",FunYoo Games,FunYoo Games,2.00E+04,5.00E+04,20.0K,50.0K
Pro Cycling Manager 2021,2021-06-03,39.99,"20,000 .. 50,000",Cyanide Studio,Nacon,2.00E+04,5.00E+04,20.0K,50.0K
Love Tavern,2021-07-31,6.99,"20,000 .. 50,000",Secret Labo,Secret Labo,2.00E+04,5.00E+04,20.0K,50.0K
Happy Guy,2021-09-26,2.99,"20,000 .. 50,000",HappyGames,HappyGames,2.00E+04,5.00E+04,20.0K,50.0K
Chris Sawyer's Locomotion,2004-09-10,5.99,"20,000 .. 50,000",Chris Sawyer,Atari,2.00E+04,5.00E+04,20.0K,50.0K
For the People,2020-08-13,16.99,"20,000 .. 50,000",Brezg Studio,101XP,2.00E+04,5.00E+04,20.0K,50.0K
Tea Party Simulator 2015,2015-04-23,3.99,"20,000 .. 50,000","Liens, Power Up to Maximum","Liens, Power Up to Maximum",2.00E+04,5.00E+04,20.0K,50.0K
Maia,2018-11-23,24.99,"20,000 .. 50,000",Simon Roth,Machine Studios,2.00E+04,5.00E+04,20.0K,50.0K
The Testing Chamber,2022-03-28,3.99,"20,000 .. 50,000",Randumb Studios,Randumb Studios,2.00E+04,5.00E+04,20.0K,50.0K
LoveKami -Divinity Stage-,2016-12-15,12.99,"20,000 .. 50,000",MoeNovel,MoeNovel,2.00E+04,5.00E+04,20.0K,50.0K
Симулятор Сидения у Подъезда,2019-04-25,0.99,"20,000 .. 50,000",GopStop Interactive,Kavkaz Sila Games,2.00E+04,5.00E+04,20.0K,50.0K
Camping Simulator: The Squad,2021-05-28,4.99,"20,000 .. 50,000",CubeCube Sports Ltd.,CubeCube Sports Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
Sakura Succubus,2020-03-31,9.99,"20,000 .. 50,000",Winged Cloud,Winged Cloud,2.00E+04,5.00E+04,20.0K,50.0K
Titan Chaser,2021-02-23,0.99,"20,000 .. 50,000",Stas Shostak,Stas Shostak,2.00E+04,5.00E+04,20.0K,50.0K
Infinity: Battlescape,2019-09-26,34.99,"20,000 .. 50,000","I-Novae Studios, LLC","I-Novae Studios, LLC",2.00E+04,5.00E+04,20.0K,50.0K
Sébastien Loeb Rally EVO,2016-01-29,19.99,"20,000 .. 50,000",Milestone S.r.l.,Milestone S.r.l.,2.00E+04,5.00E+04,20.0K,50.0K
Chef Life: A Restaurant Simulator,2023-02-23,29.99,"20,000 .. 50,000",Cyanide Studio,Nacon,2.00E+04,5.00E+04,20.0K,50.0K
American Theft 80s,2022-06-15,19.99,"20,000 .. 50,000",Noble Muffins,PlayWay S.A.,2.00E+04,5.00E+04,20.0K,50.0K
New Retro Arcade: Neon,2016-08-01,19.99,"20,000 .. 50,000",Digital Cybercherries,Digital Cybercherries,2.00E+04,5.00E+04,20.0K,50.0K
SimCasino,2021-11-16,24.99,"20,000 .. 50,000",LVGameDev LLC,LVGameDev LLC,2.00E+04,5.00E+04,20.0K,50.0K
Piggy Poggy Pog,2017-11-28,1.99,"20,000 .. 50,000",TSS Studio,TSS Studio,2.00E+04,5.00E+04,20.0K,50.0K
Gun Club VR,2018-08-27,19.99,"20,000 .. 50,000",The Binary Mill,The Binary Mill,2.00E+04,5.00E+04,20.0K,50.0K
LEGO Bricktales,2022-10-12,29.99,"20,000 .. 50,000",ClockStone,Thunderful Publishing,2.00E+04,5.00E+04,20.0K,50.0K
MotoGP18,2018-06-07,19.99,"20,000 .. 50,000",Milestone S.r.l.,Milestone S.r.l.,2.00E+04,5.00E+04,20.0K,50.0K
Stock Car Extreme,2015-02-11,14.99,"20,000 .. 50,000",Reiza Studios,Reiza Studios,2.00E+04,5.00E+04,20.0K,50.0K
Fear the Night - 恐惧之夜,2019-07-17,14.99,"20,000 .. 50,000",Snail Games USA,Snail Games USA,2.00E+04,5.00E+04,20.0K,50.0K
Mother Simulator,2018-05-22,1.99,"20,000 .. 50,000",Steppe Hare Studio,Steppe Hare Studio,2.00E+04,5.00E+04,20.0K,50.0K
Gary Grigsby's War in the East,2015-07-09,79.99,"20,000 .. 50,000",2by3 Games,Slitherine Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
Achievement Clicker 2018,2018-01-26,0.99,"20,000 .. 50,000",OfficialAndy,MGG Studio,2.00E+04,5.00E+04,20.0K,50.0K
Feather,2019-04-05,2.49,"20,000 .. 50,000",Samurai Punk,Samurai Punk,2.00E+04,5.00E+04,20.0K,50.0K
Fly Simulator,2017-07-16,1.99,"20,000 .. 50,000",HFM Games,HFM Games,2.00E+04,5.00E+04,20.0K,50.0K
SkateBIRD,2021-09-16,19.99,"20,000 .. 50,000",Glass Bottom Games,Glass Bottom Games,2.00E+04,5.00E+04,20.0K,50.0K
江湖余生：缘起,2021-04-19,5.99,"20,000 .. 50,000",柚子丁工作室,INDIECN,2.00E+04,5.00E+04,20.0K,50.0K
The Advisor - Episode 1: Royal Pain,2021-05-31,2.39,"20,000 .. 50,000",Randumb Studios,Randumb Studios,2.00E+04,5.00E+04,20.0K,50.0K
On The Road - Truck Simulator,2019-11-14,29.99,"20,000 .. 50,000",toxtronyx interactive GmbH,Aerosoft GmbH,2.00E+04,5.00E+04,20.0K,50.0K
Game Dev Story,2022-03-27,8.99,"20,000 .. 50,000","Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",2.00E+04,5.00E+04,20.0K,50.0K
Bear Simulator,2016-02-26,14.99,"20,000 .. 50,000",Farjay.com,Farjay.com,2.00E+04,5.00E+04,20.0K,50.0K
Achievement Clicker 2019,2018-04-13,0.99,"20,000 .. 50,000",OfficialAndy,MGG Studio,2.00E+04,5.00E+04,20.0K,50.0K
hackmud,2016-09-22,19.99,"20,000 .. 50,000",Drizzly Bear,Drizzly Bear,2.00E+04,5.00E+04,20.0K,50.0K
Snowtopia: Ski Resort Builder,2022-12-14,24.99,"20,000 .. 50,000",TeaForTwo,"Goblinz Publishing, Maple Whispering Limited",2.00E+04,5.00E+04,20.0K,50.0K
Hentai Girl Karen,2019-04-12,0.99,"20,000 .. 50,000",GirlGames,GirlGames,2.00E+04,5.00E+04,20.0K,50.0K
目盲/Blind,2022-11-26,2.39,"20,000 .. 50,000",GOCORE,GOCORE,2.00E+04,5.00E+04,20.0K,50.0K
Power & Revolution 2020 Edition,2020-09-17,49.99,"20,000 .. 50,000",Eversim,Eversim,2.00E+04,5.00E+04,20.0K,50.0K
Starmancer,2021-08-05,19.99,"20,000 .. 50,000",Ominux Games,Chucklefish,2.00E+04,5.00E+04,20.0K,50.0K
秘密舞会,2021-03-01,2.99,"20,000 .. 50,000",白露社,PeriScope Game,2.00E+04,5.00E+04,20.0K,50.0K
The Backrooms 1998 - Found Footage Survival Horror Game,2022-05-25,9.99,"20,000 .. 50,000",Steelkrill Studio,Steelkrill Studio,2.00E+04,5.00E+04,20.0K,50.0K
Legend of Merchant,2016-12-16,1.99,"20,000 .. 50,000",疯王子,CrazyPrince,2.00E+04,5.00E+04,20.0K,50.0K
Desktop Girlfriend,2022-08-23,1.99,"20,000 .. 50,000",DigitalDream,DigitalDream,2.00E+04,5.00E+04,20.0K,50.0K
Harmonia,2016-09-22,9.99,"20,000 .. 50,000",VisualArts/Key,VisualArts,2.00E+04,5.00E+04,20.0K,50.0K
SpaceBourne,2018-10-05,14.99,"20,000 .. 50,000",Burak Dabak,Burak Dabak,2.00E+04,5.00E+04,20.0K,50.0K
Breakwaters,2021-12-09,19.99,"20,000 .. 50,000",Soaring Pixels Games,Soaring Pixels Games,2.00E+04,5.00E+04,20.0K,50.0K
RealFlight 9.5S,2019-09-03,,"20,000 .. 50,000","Horizon Hobby, LLC","Horizon Hobby, LLC",2.00E+04,5.00E+04,20.0K,50.0K
Kayak VR: Mirage,2022-07-12,22.99,"20,000 .. 50,000",Better Than Life,Better Than Life,2.00E+04,5.00E+04,20.0K,50.0K
Castle Flipper,2021-05-26,1.89,"20,000 .. 50,000",▲ Pyramid Games,"Gaming Factory, Ultimate Games S.A.",2.00E+04,5.00E+04,20.0K,50.0K
Rem Survival,2021-03-05,15.99,"20,000 .. 50,000",Immortal Hand Studios,Immortal Hand Studios,2.00E+04,5.00E+04,20.0K,50.0K
Hentai MineSweeper,2018-10-11,0.99,"20,000 .. 50,000",LeonWaan Games,LeonWaan Games,2.00E+04,5.00E+04,20.0K,50.0K
Combat Mission Shock Force 2,2020-08-31,59.99,"20,000 .. 50,000",Battlefront,Slitherine Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
NEKO ARENA,2021-01-25,0.59,"20,000 .. 50,000",Neko Cloud,Neko Cloud,2.00E+04,5.00E+04,20.0K,50.0K
Summer Sale,2016-06-02,0.99,"20,000 .. 50,000",Ductape studio,Ductape studio,2.00E+04,5.00E+04,20.0K,50.0K
Hand Simulator: Horror,2020-12-21,1.99,"20,000 .. 50,000",HFM Games,HFM Games,2.00E+04,5.00E+04,20.0K,50.0K
Playcraft,2023-01-17,9.99,"20,000 .. 50,000",Bebop Games,Bebop Games,2.00E+04,5.00E+04,20.0K,50.0K
Head Goal: Soccer Online,2017-08-18,0.99,"20,000 .. 50,000",Unusualsoft,Unusualsoft,2.00E+04,5.00E+04,20.0K,50.0K
G-senjou no Maou - The Devil on G-String,2015-11-05,19.99,"20,000 .. 50,000",AKABEiSOFT2,Sekai Project,2.00E+04,5.00E+04,20.0K,50.0K
Northend Tower Defense,2022-03-08,7.99,"20,000 .. 50,000",Northend Games,"Northend Games, Gamersky Games",2.00E+04,5.00E+04,20.0K,50.0K
Onset,2019-12-13,18.99,"20,000 .. 50,000",Blue Mountains,Blue Mountains,2.00E+04,5.00E+04,20.0K,50.0K
Citystate II,2021-09-23,24.99,"20,000 .. 50,000",Andy Sztark,Andy Sztark,2.00E+04,5.00E+04,20.0K,50.0K
Frontier Pilot Simulator,2021-12-07,24.99,"20,000 .. 50,000",RAZAR s.r.o.,RAZAR s.r.o.,2.00E+04,5.00E+04,20.0K,50.0K
Brewmaster: Beer Brewing Simulator,2022-09-29,17.99,"20,000 .. 50,000",Auroch Digital,Fireshine Games,2.00E+04,5.00E+04,20.0K,50.0K
Perfect Golf,2016-05-03,34.99,"20,000 .. 50,000",PERFECT PARALLEL,"Perfect.Golf, Inc.",2.00E+04,5.00E+04,20.0K,50.0K
My Koi,2020-07-16,4.99,"20,000 .. 50,000",Sakana Studios,Sakana Studios,2.00E+04,5.00E+04,20.0K,50.0K
My Dream Setup,2023-02-20,5.99,"20,000 .. 50,000",Campfire Studio,Campfire Studio,2.00E+04,5.00E+04,20.0K,50.0K
DCL - The Game,2020-02-18,29.99,"20,000 .. 50,000","Drone Champions AG, Climax Studios","Drone Champions League, THQ Nordic",2.00E+04,5.00E+04,20.0K,50.0K
VRC PRO,2015-03-24,44.99,"20,000 .. 50,000",Virtual Racing Industries Ltd.,Virtual Racing Industries Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
Demonheart,2017-03-24,19.99,"20,000 .. 50,000",Rolling Crown,Rolling Crown,2.00E+04,5.00E+04,20.0K,50.0K
Deisim,2022-09-01,14.99,"20,000 .. 50,000",Myron Software,Myron Software,2.00E+04,5.00E+04,20.0K,50.0K
ACTION SANDBOX,2022-04-21,9.99,"20,000 .. 50,000",Vona Soft,Vona Soft,2.00E+04,5.00E+04,20.0K,50.0K
Rain on Your Parade,2021-04-15,14.99,"20,000 .. 50,000",Unbound Creations,Unbound Creations,2.00E+04,5.00E+04,20.0K,50.0K
Children of a Dead Earth,2016-09-23,19.99,"20,000 .. 50,000","Q Switched Productions, LLC","Q Switched Productions, LLC",2.00E+04,5.00E+04,20.0K,50.0K
EarthX,2019-07-12,14.99,"20,000 .. 50,000","Denis, Ry",Mesote Games,2.00E+04,5.00E+04,20.0K,50.0K
Food Truck Simulator,2022-09-14,12.99,"20,000 .. 50,000",DRAGO entertainment,"DRAGO entertainment, Movie Games S.A., HeartBeat Games",2.00E+04,5.00E+04,20.0K,50.0K
Panzer War : Definitive Edition (Cry of War),2018-02-28,5.99,"20,000 .. 50,000","ShanghaiWindy, 王诗江",ShanghaiWindy,2.00E+04,5.00E+04,20.0K,50.0K
Paint Girl,2020-09-25,0.99,"20,000 .. 50,000",ADOG,ADOG,2.00E+04,5.00E+04,20.0K,50.0K
League Manager 2022,2022-03-24,,"20,000 .. 50,000",AG SOFT,AG SOFT,2.00E+04,5.00E+04,20.0K,50.0K
Rescue HQ - The Tycoon,2019-05-28,19.99,"20,000 .. 50,000",stillalive studios,Aerosoft GmbH,2.00E+04,5.00E+04,20.0K,50.0K
Eiyu*Senki – The World Conquest,2017-11-10,29.99,"20,000 .. 50,000",Tenco,"JAST USA, Kagura Games (Chinese Localization)",2.00E+04,5.00E+04,20.0K,50.0K
Dandelion - Wishes brought to you -,2014-09-29,29.99,"20,000 .. 50,000","Sujin Ri, Marcos Arroyo, Seona Lee, Somi Lee, Sohyeon Jeon",Cheritz,2.00E+04,5.00E+04,20.0K,50.0K
Koi Farm,2021-02-26,2.99,"20,000 .. 50,000","Job Talle, 3xBlast",Job Talle,2.00E+04,5.00E+04,20.0K,50.0K
Marble World,2021-05-07,19.99,"20,000 .. 50,000",Vector Interactive,Vector Interactive,2.00E+04,5.00E+04,20.0K,50.0K
[Chilla's Art] Aka Manto | 赤マント,2019-09-23,4.99,"20,000 .. 50,000",Chilla's Art,Chilla's Art,2.00E+04,5.00E+04,20.0K,50.0K
Choice of Life: Middle Ages,2020-11-06,4.99,"20,000 .. 50,000",Blazing Planet Studio,Blazing Planet Studio,2.00E+04,5.00E+04,20.0K,50.0K
Sailaway - The Sailing Simulator,2018-02-27,45.0,"20,000 .. 50,000",Orbcreation,Orbcreation,2.00E+04,5.00E+04,20.0K,50.0K
Song of Farca,2021-07-21,6.79,"20,000 .. 50,000",Wooden Monkeys,"Alawar Premium, East2West Games",2.00E+04,5.00E+04,20.0K,50.0K
Tin Can,2022-05-12,19.99,"20,000 .. 50,000",Tin Can Studio,"Tin Can Studio, IndieArk",2.00E+04,5.00E+04,20.0K,50.0K
Sakura Hime 2,2022-04-22,3.99,"20,000 .. 50,000",GirlGames,GirlGames,2.00E+04,5.00E+04,20.0K,50.0K
Creeper World: Anniversary Edition,2016-11-16,4.99,"20,000 .. 50,000",Knuckle Cracker,Knuckle Cracker,2.00E+04,5.00E+04,20.0K,50.0K
City Bus Manager,2022-11-10,29.99,"20,000 .. 50,000",PeDePe GbR,Aerosoft GmbH,2.00E+04,5.00E+04,20.0K,50.0K
СИМУЛЯТОР ОДИНОЧЕСТВА В РУССКОЙ ДЕРЕВНЕ,2021-04-09,1.99,"20,000 .. 50,000",Boom Games,Boom Games,2.00E+04,5.00E+04,20.0K,50.0K
Tools Up!,2019-12-03,19.99,"20,000 .. 50,000",The Knights of Unity,All in! Games,2.00E+04,5.00E+04,20.0K,50.0K
月球坠落时 Moon Fall,2020-08-25,6.29,"20,000 .. 50,000","Xihe Animation, JasminsSummer Project",Horo Games,2.00E+04,5.00E+04,20.0K,50.0K
Nameless ~The one thing you must recall~,2014-12-24,29.99,"20,000 .. 50,000","Sujin Ri, Yunjeong Yun, Hyein Go, Minsu Ock, Marcos Arroyo, Seona Lee, Sohyeon Jeon",Cheritz,2.00E+04,5.00E+04,20.0K,50.0K
Odd Realm,2019-01-10,10.49,"20,000 .. 50,000",Unknown Origin Games Inc,Unknown Origin Games Inc,2.00E+04,5.00E+04,20.0K,50.0K
MotoGP22,2022-04-21,49.99,"20,000 .. 50,000",Milestone S.r.l.,Milestone S.r.l.,2.00E+04,5.00E+04,20.0K,50.0K
The Fisherman - Fishing Planet,2019-10-17,29.99,"20,000 .. 50,000",Fishing Planet LLC,Nacon,2.00E+04,5.00E+04,20.0K,50.0K
Aquarium Designer,2021-10-21,9.99,"20,000 .. 50,000",Sigur Studio,"Games Operators, PlayWay S.A.",2.00E+04,5.00E+04,20.0K,50.0K
Ukrainian ball in search of gas,2017-12-08,0.99,"20,000 .. 50,000","Nikita ""Ghost_RUS""",Ghost_RUS Games,2.00E+04,5.00E+04,20.0K,50.0K
Bad Rats Show,2016-07-20,1.99,"20,000 .. 50,000",Invent4 Entertainment,Strategy First,2.00E+04,5.00E+04,20.0K,50.0K
Sky Haven Tycoon - Airport Simulator,2022-11-20,19.49,"20,000 .. 50,000",Real Welders,Real Welders,2.00E+04,5.00E+04,20.0K,50.0K
Novus Inceptio,2015-10-05,19.99,"20,000 .. 50,000",McMagic Productions,McMagic Productions,2.00E+04,5.00E+04,20.0K,50.0K
Arcade Paradise,2022-08-11,19.99,"20,000 .. 50,000",Nosebleed Interactive,Wired Productions,2.00E+04,5.00E+04,20.0K,50.0K
BattleGroupVR,2020-07-31,24.99,"20,000 .. 50,000",SpaceOwl Games,SpaceOwl Games,2.00E+04,5.00E+04,20.0K,50.0K
Winter Resort Simulator,2019-12-12,19.99,"20,000 .. 50,000",HR Innoways,Aerosoft GmbH,2.00E+04,5.00E+04,20.0K,50.0K
Power & Revolution,2016-05-26,49.99,"20,000 .. 50,000",Eversim,Eversim,2.00E+04,5.00E+04,20.0K,50.0K
蓝宝石般的被害妄想少女/Damsel with persecutory delusion,2018-11-27,4.99,"20,000 .. 50,000",橙光游戏,橙光游戏,2.00E+04,5.00E+04,20.0K,50.0K
Find Yourself,2021-02-21,6.99,"20,000 .. 50,000",EMIKA_GAMES,EMIKA_GAMES,2.00E+04,5.00E+04,20.0K,50.0K
Starship EVO,2020-06-19,19.99,"20,000 .. 50,000",Moonfire Entertainment,Moonfire Entertainment,2.00E+04,5.00E+04,20.0K,50.0K
Stardeus,2022-10-12,29.99,"20,000 .. 50,000",Kodo Linija,Paradox Arc,2.00E+04,5.00E+04,20.0K,50.0K
A Sky Full of Stars 仰望夜空的星辰,2017-12-15,17.99,"20,000 .. 50,000",MoeNovel,MoeNovel,2.00E+04,5.00E+04,20.0K,50.0K
[Chilla's Art] Stigmatized Property | 事故物件,2019-10-25,2.99,"20,000 .. 50,000",Chilla's Art,Chilla's Art,2.00E+04,5.00E+04,20.0K,50.0K
Plutocracy,2019-11-21,24.99,"20,000 .. 50,000",Redwood,Redwood,2.00E+04,5.00E+04,20.0K,50.0K
Surgeon Simulator 2,2021-09-02,19.99,"20,000 .. 50,000",Bossa Studios,tinyBuild,2.00E+04,5.00E+04,20.0K,50.0K
Instruments of Destruction,2022-03-02,19.99,"20,000 .. 50,000",Radiangames,Radiangames,2.00E+04,5.00E+04,20.0K,50.0K
Graviteam Tactics: Mius-Front,2016-03-04,34.99,"20,000 .. 50,000",Graviteam,Graviteam,2.00E+04,5.00E+04,20.0K,50.0K
Last Call BBS,2022-08-03,19.99,"20,000 .. 50,000",Zachtronics,Zachtronics,2.00E+04,5.00E+04,20.0K,50.0K
Power & Revolution 2019 Edition,2019-03-12,49.99,"20,000 .. 50,000",Eversim,Eversim,2.00E+04,5.00E+04,20.0K,50.0K
TRYP FPV : The Drone Racer Simulator,2022-06-30,14.99,"20,000 .. 50,000",UNDEAD BATTERY,UNDEAD BATTERY,2.00E+04,5.00E+04,20.0K,50.0K
Weed Shop 2,2017-03-30,9.99,"20,000 .. 50,000",ADhD Studios,Weed Games,2.00E+04,5.00E+04,20.0K,50.0K
Monster Rancher 1 & 2 DX,2021-12-08,29.99,"20,000 .. 50,000","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",2.00E+04,5.00E+04,20.0K,50.0K
Vestaria Saga I: War of the Scions,2019-12-27,19.99,"20,000 .. 50,000",Vestaria Project,"DANGEN Entertainment, Gamera Games",2.00E+04,5.00E+04,20.0K,50.0K
Zombie Defense TD,2022-12-09,5.4,"20,000 .. 50,000",数即万物,数即万物,2.00E+04,5.00E+04,20.0K,50.0K
Out of the Park Baseball 23,2022-04-22,,"20,000 .. 50,000",Out of the Park Developments,Out of the Park Developments,2.00E+04,5.00E+04,20.0K,50.0K
Kiwi Clicker - Juiced Up,2022-07-29,4.99,"20,000 .. 50,000",Dimitri Kipper,tobspr Games,2.00E+04,5.00E+04,20.0K,50.0K
Heart's Medicine - Time to Heal,2016-09-20,12.99,"20,000 .. 50,000","Blue Giraffe, GameHouse",GameHouse,2.00E+04,5.00E+04,20.0K,50.0K
Ultimate Fishing Simulator 2,2022-08-22,19.99,"20,000 .. 50,000","MasterCode, Silent Bear Studio",Ultimate Games S.A.,2.00E+04,5.00E+04,20.0K,50.0K
Shark Dating Simulator XL+,2017-08-14,0.99,"20,000 .. 50,000",Catfood McFly,Catsmeat Studios,2.00E+04,5.00E+04,20.0K,50.0K
September 7th,2023-01-06,6.99,"20,000 .. 50,000",EMIKA_GAMES,EMIKA_GAMES,2.00E+04,5.00E+04,20.0K,50.0K
Harvest Moon: Light of Hope Special Edition,2017-11-14,19.99,"20,000 .. 50,000","TABOT, inc., Natsume Inc.",Natsume Inc.,2.00E+04,5.00E+04,20.0K,50.0K
Pure Rock Crawling,2018-04-11,10.49,"20,000 .. 50,000",Maciej Kuzianik,Maciej Kuzianik,2.00E+04,5.00E+04,20.0K,50.0K
Short Stories Collection of Class Tangerine,2017-09-13,7.99,"20,000 .. 50,000",橘子班,NVLMaker,2.00E+04,5.00E+04,20.0K,50.0K
Dead Age 2: The Zombie Survival RPG,2021-03-12,17.99,"20,000 .. 50,000",Silent Dreams,Headup Publishing,2.00E+04,5.00E+04,20.0K,50.0K
Survisland / 实境求生,2018-07-16,14.99,"20,000 .. 50,000",Super Trampers Studio,Easy Joy Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
Yusetsu,2022-09-30,16.99,"20,000 .. 50,000",DSGame,DSGame,2.00E+04,5.00E+04,20.0K,50.0K
Command: Modern Operations,2019-11-14,79.99,"20,000 .. 50,000",Command Development Team,Slitherine Ltd.,2.00E+04,5.00E+04,20.0K,50.0K
Utawarerumono: Prelude to the Fallen,2021-01-22,59.99,"20,000 .. 50,000",AQUAPLUS,"DMM GAMES, Shiravune",2.00E+04,5.00E+04,20.0K,50.0K
Rising Front,2023-01-14,14.99,"20,000 .. 50,000",Sandstorm Studios Inc.,Sandstorm Studios Inc.,2.00E+04,5.00E+04,20.0K,50.0K
Dream Car Builder,2018-09-21,9.99,"20,000 .. 50,000",RoKo0 (Roman Konyukhov),RoKo0 (Roman Konyukhov),2.00E+04,5.00E+04,20.0K,50.0K
Sailwind,2021-10-18,19.99,"20,000 .. 50,000",Raw Lion Workshop,Raw Lion Workshop,2.00E+04,5.00E+04,20.0K,50.0K
Truck Life,2020-08-06,19.99,"20,000 .. 50,000",惊叹号游戏工作室,惊叹号游戏工作室,2.00E+04,5.00E+04,20.0K,50.0K
Train Life: A Railway Simulator,2022-08-25,19.99,"20,000 .. 50,000",Simteract,Nacon,2.00E+04,5.00E+04,20.0K,50.0K
Landlord's Super,2020-04-30,19.99,"20,000 .. 50,000",Minskworks,Yogscast Games,2.00E+04,5.00E+04,20.0K,50.0K
Car Dealership Simulator,2022-09-20,9.99,"20,000 .. 50,000",Quadfix Games,Quadfix Games,2.00E+04,5.00E+04,20.0K,50.0K
Panty Party,2017-01-24,9.99,"20,000 .. 50,000",Animu Game,Animu Game,2.00E+04,5.00E+04,20.0K,50.0K
Chef: A Restaurant Tycoon Game,2020-08-20,19.99,"20,000 .. 50,000",Inner Void,Digital Tribe,2.00E+04,5.00E+04,20.0K,50.0K
Love Esquire - RPG/Dating Sim/Visual Novel,2019-10-08,17.49,"20,000 .. 50,000",Yangyang Mobile,Yangyang Mobile,2.00E+04,5.00E+04,20.0K,50.0K
Golf Around!,2020-12-04,0.99,"20,000 .. 50,000",Steve Hough,Steve Hough,2.00E+04,5.00E+04,20.0K,50.0K
Rune Factory 5,2022-07-13,49.99,"20,000 .. 50,000",Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",2.00E+04,5.00E+04,20.0K,50.0K
MXGP 2019 - The Official Motocross Videogame,2019-08-27,29.99,"20,000 .. 50,000",Milestone S.r.l.,Milestone S.r.l.,2.00E+04,5.00E+04,20.0K,50.0K
Hashiriya Drifter-Online Drift Racing Multiplayer (DRIFT/DRAG/RACING),2019-08-01,14.99,"20,000 .. 50,000",Midnight Games,Midnight Games,2.00E+04,5.00E+04,20.0K,50.0K
Hmmsim Metro,2021-06-25,19.99,"20,000 .. 50,000",Jeminie Interactive,Jeminie Interactive,2.00E+04,5.00E+04,20.0K,50.0K
Electrician Simulator,2022-09-21,8.99,"20,000 .. 50,000",Take IT Studio!,"Gaming Factory, Ultimate Games S.A.",2.00E+04,5.00E+04,20.0K,50.0K
IronWolf VR,2022-04-12,19.99,"20,000 .. 50,000",Ionized Studios,Ionized Studios,2.00E+04,5.00E+04,20.0K,50.0K
My Garage,2021-08-10,19.99,"20,000 .. 50,000",Viking Game Studio,Viking Game Studio,2.00E+04,5.00E+04,20.0K,50.0K
Rock Simulator,2019-11-27,1.99,"20,000 .. 50,000",vinoo,vinoo,2.00E+04,5.00E+04,20.0K,50.0K
Stardom 3,2022-03-30,12.99,"20,000 .. 50,000",SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,2.00E+04,5.00E+04,20.0K,50.0K
Cricket 22,2021-12-01,44.99,"20,000 .. 50,000",Big Ant Studios,Nacon,2.00E+04,5.00E+04,20.0K,50.0K
9-nine-:Episode 2,2019-08-16,19.99,"20,000 .. 50,000",PALETTE,Sekai Project,2.00E+04,5.00E+04,20.0K,50.0K
Utawarerumono: Mask of Deception,2020-01-23,39.99,"20,000 .. 50,000",AQUAPLUS,"DMM GAMES, Shiravune",2.00E+04,5.00E+04,20.0K,50.0K
Saurian,2017-08-02,19.99,"20,000 .. 50,000","Urvogel Games, LLC","Urvogel Games, LLC",2.00E+04,5.00E+04,20.0K,50.0K
PLAYNE : The Meditation Game,2020-05-01,14.99,"20,000 .. 50,000",Krish Shrikumar,Vismaya,2.00E+04,5.00E+04,20.0K,50.0K
9-nine-:Episode 1,2019-01-31,19.99,"20,000 .. 50,000",PALETTE,Sekai Project,2.00E+04,5.00E+04,20.0K,50.0K
Vox Machinae,2022-05-13,29.99,"20,000 .. 50,000",Space Bullet Dynamics Corporation,Space Bullet Dynamics Corporation,2.00E+04,5.00E+04,20.0K,50.0K
Workplace Rhapsody,2021-09-29,4.99,"20,000 .. 50,000",YooGame,YooGame,2.00E+04,5.00E+04,20.0K,50.0K
NITE Team 4 - Military Hacking Division,2019-02-26,19.99,"20,000 .. 50,000",Alice & Smith,Alice & Smith,2.00E+04,5.00E+04,20.0K,50.0K
My Island,2019-01-30,14.99,"20,000 .. 50,000",SnowBaby Games,SnowBaby Games,2.00E+04,5.00E+04,20.0K,50.0K
NavalArt,2018-06-20,14.99,"20,000 .. 50,000",Rigidbody,Rig&Zig Entertainment,2.00E+04,5.00E+04,20.0K,50.0K
GearCity,2022-01-14,19.99,"20,000 .. 50,000",Visual Entertainment And Technologies,Visual Entertainment And Technologies,2.00E+04,5.00E+04,20.0K,50.0K
Utawarerumono: Mask of Truth,2020-01-23,39.99,"20,000 .. 50,000",AQUAPLUS,"DMM GAMES, Shiravune",2.00E+04,5.00E+04,20.0K,50.0K
Sakura Hime,2021-10-15,3.99,"20,000 .. 50,000",GirlGames,GirlGames,2.00E+04,5.00E+04,20.0K,50.0K
Coming Out on Top,2017-10-12,14.99,"20,000 .. 50,000",Obscurasoft,Obscurasoft,2.00E+04,5.00E+04,20.0K,50.0K
Warsim: The Realm of Aslona,2022-12-20,9.99,"20,000 .. 50,000",Huw Millward,Huw Millward,2.00E+04,5.00E+04,20.0K,50.0K
