Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Ash of Legends,2021-06-23,14.99,"0 .. 20,000",Pcubed VR,Pcubed VR,0.00E+00,2.00E+04,0,20.0K
Matergari: Below Valesia,2021-11-04,9.99,"0 .. 20,000",Quantum Sufficit,Quantum Sufficit,0.00E+00,2.00E+04,0,20.0K
Cyber City Escape,2020-06-24,9.99,"0 .. 20,000",Night Owl Gaming LLC,GrabTheGames,0.00E+00,2.00E+04,0,20.0K
Exploaris: Vermis story,2020-09-22,14.99,"0 .. 20,000",ViART Games,ViArt Studio,0.00E+00,2.00E+04,0,20.0K
KHIO,2020-07-24,9.99,"0 .. 20,000",Necavare,Necavare,0.00E+00,2.00E+04,0,20.0K
Swire Future,2020-09-18,18.99,"0 .. 20,000",王小波,王小波,0.00E+00,2.00E+04,0,20.0K
Taiga,2020-10-08,14.99,"0 .. 20,000",Limitless Imagination,Limitless Imagination,0.00E+00,2.00E+04,0,20.0K
Ellie's Travel Diary,2020-12-07,8.99,"0 .. 20,000","Newmatic Co., Ltd.","Newmatic Co., Ltd.",0.00E+00,2.00E+04,0,20.0K
Altarage,2021-03-08,3.99,"0 .. 20,000",LT,LT,0.00E+00,2.00E+04,0,20.0K
Aeris&Zack,2021-06-18,3.99,"0 .. 20,000",CWGameStudio,CWGameStudio,0.00E+00,2.00E+04,0,20.0K
Boom!VR,2021-03-19,9.99,"0 .. 20,000",Insert No Coin,C42,0.00E+00,2.00E+04,0,20.0K
The Last From Mars,2021-03-31,7.99,"0 .. 20,000",Cualit Eng. Ltda.,Cualit Eng. Ltda.,0.00E+00,2.00E+04,0,20.0K
Yet Another Hard Game,2021-03-12,1.99,"0 .. 20,000",Orpticon,Orpticon,0.00E+00,2.00E+04,0,20.0K
Automatrons,2021-06-09,9.99,"0 .. 20,000",Cold Mass Digital Entertainment,Cold Mass Digital Entertainment,0.00E+00,2.00E+04,0,20.0K
VR Pianist,2021-08-18,13.99,"0 .. 20,000",Tereza Preislerová,Tereza Preislerová,0.00E+00,2.00E+04,0,20.0K
Elixir of Life,2021-04-26,6.99,"0 .. 20,000",Gurcan Games,Gurcan Games,0.00E+00,2.00E+04,0,20.0K
Radio,2021-07-08,9.99,"0 .. 20,000",xRadio.app,xradio.app,0.00E+00,2.00E+04,0,20.0K
LowPolyExplorer,2021-08-06,,"0 .. 20,000",GameComeLife,GameComeLife,0.00E+00,2.00E+04,0,20.0K
Shoot!,2022-02-25,7.99,"0 .. 20,000",Orbit Games,Orbit Games,0.00E+00,2.00E+04,0,20.0K
Hallowlands,2022-10-11,9.99,"0 .. 20,000",Revolutionary Interactive,Revolutionary Interactive,0.00E+00,2.00E+04,0,20.0K
Hero Lilith,2021-12-01,14.99,"0 .. 20,000",勇者宅配公司,勇者宅配公司,0.00E+00,2.00E+04,0,20.0K
Void Heart,2021-12-25,4.99,"0 .. 20,000",André Bertolazzi,cg-imagine,0.00E+00,2.00E+04,0,20.0K
MocapForAll,2021-12-30,119.99,"0 .. 20,000",Akiya Research Institute,Akiya Research Institute,0.00E+00,2.00E+04,0,20.0K
Lofi Hollow,2022-03-04,0.99,"0 .. 20,000",nanzington,nanzington,0.00E+00,2.00E+04,0,20.0K
Quantum Apex,2022-04-29,0.99,"0 .. 20,000",Red Ram Games,Red Ram Games,0.00E+00,2.00E+04,0,20.0K
Deios I // Directors Cut,2022-05-11,7.99,"0 .. 20,000",BARCHboi,BARCHboi,0.00E+00,2.00E+04,0,20.0K
GPMoto Challenge,2022-06-16,0.99,"0 .. 20,000",LOSEDEAD,LOSEDEAD,0.00E+00,2.00E+04,0,20.0K
IndividuaLand,2022-10-14,,"0 .. 20,000",Creedon Games,Creedon Games,0.00E+00,2.00E+04,0,20.0K
PolyRoyale,2023-03-01,8.99,"0 .. 20,000",Witte´s Studio,Witte´s Studio,0.00E+00,2.00E+04,0,20.0K
SKY TOMB,2022-11-22,2.99,"0 .. 20,000",BreadnButterCult,BreadnButterCult,0.00E+00,2.00E+04,0,20.0K
The Temple Of,2022-10-31,5.99,"0 .. 20,000",The TempleOf Productions LLC,The TempleOf Productions LLC,0.00E+00,2.00E+04,0,20.0K
Distributor Simulator,2022-12-11,0.0,"0 .. 20,000",Aurimas A.,Aurimas A.,0.00E+00,2.00E+04,0,20.0K
Transliminal,2022-11-15,14.99,"0 .. 20,000",Corey Jeffries,Spatial Quotient,0.00E+00,2.00E+04,0,20.0K
无尽星海(Endless Stars),2023-01-17,4.0,"0 .. 20,000",Lxy,Lxy,0.00E+00,2.00E+04,0,20.0K
The Survivors,2023-02-24,13.99,"0 .. 20,000",Guygames,Guygames,0.00E+00,2.00E+04,0,20.0K
DiggerSim - Excavator & Heavy Equipment Simulator VR,2023-01-30,9.99,"0 .. 20,000",Dreamsoft Innovations,Dreamsoft Innovations,0.00E+00,2.00E+04,0,20.0K
Last Order,2023-02-16,17.99,"0 .. 20,000",KujiraDanceRoom,KujiraDanceRoom,0.00E+00,2.00E+04,0,20.0K
Zero-G-Racer : Drone FPV arcade game,2023-02-22,9.99,"0 .. 20,000",Zero-G-Racer,Zero-G-Racer,0.00E+00,2.00E+04,0,20.0K
Street Boss,2023-02-28,1.99,"0 .. 20,000",Inogames,Inogames,0.00E+00,2.00E+04,0,20.0K
The Entity Within,2023-02-28,2.99,"0 .. 20,000",Varstep Studios,Varstep Studios,0.00E+00,2.00E+04,0,20.0K
Pporite,2023-03-16,1.99,"0 .. 20,000",Ui.e,Ui.e,0.00E+00,2.00E+04,0,20.0K
The Makeshifter,2015-08-21,8.99,"0 .. 20,000",Squirrel Physics,Squirrel Physics,0.00E+00,2.00E+04,0,20.0K
Adventure Of Thieves,2016-08-19,0.99,"0 .. 20,000",Binarystudio 54,Binarystudio 54,0.00E+00,2.00E+04,0,20.0K
Skill Master VR -- Learn Meditation,2016-11-21,14.99,"0 .. 20,000","fletcher.richman, owockitalki",Boulder VR Studios,0.00E+00,2.00E+04,0,20.0K
Psychic Isolation,2017-08-15,1.29,"0 .. 20,000","thiefbug, Nocthulus",thiefbug,0.00E+00,2.00E+04,0,20.0K
Mafia is Alive,2017-10-05,2.99,"0 .. 20,000",ZO Studio Games,ZO Studio Games,0.00E+00,2.00E+04,0,20.0K
Pale Lands VR,2018-03-05,4.99,"0 .. 20,000","BiNAREE, Inc.","BiNAREE, Inc.",0.00E+00,2.00E+04,0,20.0K
Arbiter,2018-06-05,9.99,"0 .. 20,000",Desperado Games,Desperado Games,0.00E+00,2.00E+04,0,20.0K
The Seven Stages,2018-07-24,6.99,"0 .. 20,000",Weston Bell-Geddes,Weston Bell-Geddes,0.00E+00,2.00E+04,0,20.0K
Smoker The Car Game,2018-08-17,10.99,"0 .. 20,000",(STCG) Smoker The Car Game,(STCG) Smoker The Car Game,0.00E+00,2.00E+04,0,20.0K
TrivaTune,2019-03-13,3.99,"0 .. 20,000","Muttley1968, Mihoci10, BulletBarry",Dragon Tech Soloutions,0.00E+00,2.00E+04,0,20.0K
Vortex Of Pain,2018-11-01,8.99,"0 .. 20,000",Atomic Drop Games,Atomic Drop Games,0.00E+00,2.00E+04,0,20.0K
Caverns: Lost Sky,2019-01-31,19.99,"0 .. 20,000",Tetravoxel Limited,Tetravoxel Limited,0.00E+00,2.00E+04,0,20.0K
Slashvival,2020-03-17,11.99,"0 .. 20,000",Johnny Ginard,Johnny Ginard,0.00E+00,2.00E+04,0,20.0K
Astro4x,2019-05-16,4.99,"0 .. 20,000",MrGrak,MrGrak,0.00E+00,2.00E+04,0,20.0K
Gem Collector,2019-09-01,3.99,"0 .. 20,000",Koto Games,Koto Games,0.00E+00,2.00E+04,0,20.0K
Marshmallow Madness,2019-09-26,2.99,"0 .. 20,000",Spaceloom Studios AB,Spaceloom Studios AB,0.00E+00,2.00E+04,0,20.0K
GORILLA TOWN,2020-02-06,4.99,"0 .. 20,000",BASEMENT SOFTWARE,BASEMENT SOFTWARE,0.00E+00,2.00E+04,0,20.0K
Chaos Theory Pirates,2020-05-01,1.49,"0 .. 20,000",Chaos Theory Studios Ltd.,Chaos Theory Studios Ltd.,0.00E+00,2.00E+04,0,20.0K
I-Exist: Consciousness VR,2020-05-18,9.99,"0 .. 20,000","I-Exist, Thinker Dreamer Studio",Indie,0.00E+00,2.00E+04,0,20.0K
Helwyr,2020-05-26,1.99,"0 .. 20,000",Samuel Wilson,Samuel Wilson,0.00E+00,2.00E+04,0,20.0K
Queen's Conquest,2020-12-15,14.99,"0 .. 20,000",Comic Shake,Comic Shake,0.00E+00,2.00E+04,0,20.0K
Aries,2020-10-15,14.99,"0 .. 20,000",Wirlwith,Wirlwith,0.00E+00,2.00E+04,0,20.0K
Resthedex,2021-01-08,34.99,"0 .. 20,000",TROPIC PENGUIN GAMES,TROPIC PENGUIN GAMES,0.00E+00,2.00E+04,0,20.0K
SOL Cycling,2021-02-06,,"0 .. 20,000",Olivex (HK) Limited,Olivex (HK) Limited,0.00E+00,2.00E+04,0,20.0K
Doomsday Hero,2021-02-24,1.99,"0 .. 20,000",Dreamer Game,Dreamer Game,0.00E+00,2.00E+04,0,20.0K
Renova,2021-07-20,8.99,"0 .. 20,000",Teutonic Games,Teutonic Games,0.00E+00,2.00E+04,0,20.0K
Soulmate,2021-10-14,,"0 .. 20,000",Mumble,Mumble,0.00E+00,2.00E+04,0,20.0K
EverWorld,2022-02-01,10.99,"0 .. 20,000",Light Up Game Studios,Light Up Game Studios,0.00E+00,2.00E+04,0,20.0K
Stand Of Arms,2022-01-16,6.99,"0 .. 20,000",XF Game,XF Game,0.00E+00,2.00E+04,0,20.0K
Bouncy Bunnies,2021-12-30,4.99,"0 .. 20,000",Eldstorm Games,Eldstorm Games,0.00E+00,2.00E+04,0,20.0K
SynthWaves,2022-07-15,4.99,"0 .. 20,000",Bosskiller Studios,Bosskiller Studios,0.00E+00,2.00E+04,0,20.0K
Between Two Stars,2022-04-20,5.99,"0 .. 20,000",AdamGreen.tech,AdamGreen.tech,0.00E+00,2.00E+04,0,20.0K
Financial freedom for the few,2022-08-19,9.99,"0 .. 20,000",SingheWang,SingheWang,0.00E+00,2.00E+04,0,20.0K
Scorphius,2022-08-29,9.99,"0 .. 20,000",Scorphius,Scorphius MMO,0.00E+00,2.00E+04,0,20.0K
Oil-Manager,2022-10-14,17.99,"0 .. 20,000",Josh,Josh,0.00E+00,2.00E+04,0,20.0K
LOST BETWEEN,2023-01-20,9.99,"0 .. 20,000",Isolated Studio,Asaf Vigdarov,0.00E+00,2.00E+04,0,20.0K
More than words,2023-03-09,2.99,"0 .. 20,000",Soul Shell,Soul Shell,0.00E+00,2.00E+04,0,20.0K
Zombie Watch Part II,2023-03-23,11.99,"0 .. 20,000",Wildlak,Wildlak,0.00E+00,2.00E+04,0,20.0K
SuperBike TT,2015-02-25,12.99,"0 .. 20,000",Ghost Machine,Ghost Machine,0.00E+00,2.00E+04,0,20.0K
PitchFork,2016-09-29,14.99,"0 .. 20,000",Jacob Velez,Iron Guard Cyber Security,0.00E+00,2.00E+04,0,20.0K
VR Scape,2017-05-26,14.99,"0 .. 20,000",David Dimond,David Dimond,0.00E+00,2.00E+04,0,20.0K
The Simple Apocalypse,2017-09-22,6.99,"0 .. 20,000",Dreel,Dreel,0.00E+00,2.00E+04,0,20.0K
Elemental World Part 1:Rise Of The Guardians,2017-11-07,,"0 .. 20,000",Wise Owl Studios,Wise Owl Studios,0.00E+00,2.00E+04,0,20.0K
Battleship Lonewolf 2,2018-03-07,7.99,"0 .. 20,000","WolfShipGames Co., Ltd.","WolfShipGames Co., Ltd.",0.00E+00,2.00E+04,0,20.0K
Star Plantation,2018-03-05,,"0 .. 20,000",Kando Corp,Kando Corp,0.00E+00,2.00E+04,0,20.0K
Zombie Hotel,2018-05-19,5.99,"0 .. 20,000",NifftyGameWorks,NifftyGameWorks,0.00E+00,2.00E+04,0,20.0K
Golden8bits,2018-05-21,9.99,"0 .. 20,000",Vicente Fleitas,Criptomedia Studios,0.00E+00,2.00E+04,0,20.0K
Shopkeepers Tale,2020-04-04,3.99,"0 .. 20,000",Michael Lee,Michael Lee,0.00E+00,2.00E+04,0,20.0K
Survival Hell,2020-09-18,0.99,"0 .. 20,000",Racing Bros,ANPA.US,0.00E+00,2.00E+04,0,20.0K
Hurricane chase(飓风追击),2019-07-24,2.99,"0 .. 20,000",2AM(熬夜工作室),2AM(熬夜工作室),0.00E+00,2.00E+04,0,20.0K
Time Squared,2019-11-11,14.99,"0 .. 20,000",FUSIS Games,FUSIS Games,0.00E+00,2.00E+04,0,20.0K
Forsaken Spire,2020-08-06,10.99,"0 .. 20,000",Lusus Digital,Lusus Digital,0.00E+00,2.00E+04,0,20.0K
Silenthead: Ducks hunt,2021-07-28,1.29,"0 .. 20,000",Scream CORP,Scream CORP,0.00E+00,2.00E+04,0,20.0K
DVR Simulator,2021-12-21,9.99,"0 .. 20,000",Demonixis Games,Demonixis Games,0.00E+00,2.00E+04,0,20.0K
Fire survival,2020-11-02,6.99,"0 .. 20,000",ByDesignk,ByDesignk,0.00E+00,2.00E+04,0,20.0K
Meister2,2021-11-29,,"0 .. 20,000",OOJJRS,OOJJRS,0.00E+00,2.00E+04,0,20.0K
Scripture,2022-01-17,14.99,"0 .. 20,000",Mehmet A. Candak,Avocado,0.00E+00,2.00E+04,0,20.0K
Shift of War,2022-09-30,4.99,"0 .. 20,000",RIQPLAY,RIQPLAY,0.00E+00,2.00E+04,0,20.0K
The Umbridge Estate,2022-10-23,1.99,"0 .. 20,000",NotSpark,NotSpark,0.00E+00,2.00E+04,0,20.0K
我的变色龙女友My Chameleon Girlfriend,2022-12-23,19.99,"0 .. 20,000",亿米米游戏YIMI GAME,亿米米游戏YIMI GAME,0.00E+00,2.00E+04,0,20.0K
Dead Inside,2023-02-28,4.99,"0 .. 20,000",Dogukan Demir,Dogukan Demir,0.00E+00,2.00E+04,0,20.0K
Magnetron,2015-11-16,5.99,"0 .. 20,000",Jay-Run,Jay-Run,0.00E+00,2.00E+04,0,20.0K
Heavy Impact,2016-12-20,19.99,"0 .. 20,000",Studio Captivate,Studio Captivate,0.00E+00,2.00E+04,0,20.0K
Ouroboros: Prelude,2017-09-29,9.99,"0 .. 20,000",Dreamverse Entertainment,Dreamverse Entertainment,0.00E+00,2.00E+04,0,20.0K
Call of the Ocean,2017-12-19,3.99,"0 .. 20,000",Rotech Digital Ltd,Rotech Digital Ltd,0.00E+00,2.00E+04,0,20.0K
Squash Kings VR,2018-03-12,14.99,"0 .. 20,000",Appnori Inc.,Appnori Inc.,0.00E+00,2.00E+04,0,20.0K
Tale of an Apocalypse,2020-10-14,14.99,"0 .. 20,000",Steve Suetterlin,Steve Suetterlin,0.00E+00,2.00E+04,0,20.0K
Jetpack City Action VR,2021-05-05,1.99,"0 .. 20,000",Berzah Games,Berzah Games,0.00E+00,2.00E+04,0,20.0K
Forsaken Universe,2021-01-25,9.99,"0 .. 20,000",Jacob Folkerts,Jacob Folkerts,0.00E+00,2.00E+04,0,20.0K
Hard Steel,2021-06-15,5.99,"0 .. 20,000",Prestige Games,Prestige Games,0.00E+00,2.00E+04,0,20.0K
Zombie Crush VR,2021-12-09,6.99,"0 .. 20,000",RaveGameDev,RaveGameDev,0.00E+00,2.00E+04,0,20.0K
Unbearable,2022-06-12,7.99,"0 .. 20,000",Francisco González Mejía,Francisco González Mejía,0.00E+00,2.00E+04,0,20.0K
Paramount Hero,2022-10-06,14.99,"0 .. 20,000",Graham Darcey,Graham Darcey,0.00E+00,2.00E+04,0,20.0K
Who is There?,2022-10-20,7.99,"0 .. 20,000",Bootur Games,Bootur Games,0.00E+00,2.00E+04,0,20.0K
The Dreamland,2023-01-10,19.99,"0 .. 20,000",LSLSGames,LSLSGames,0.00E+00,2.00E+04,0,20.0K
ZOSU VR Explosive Bow Hunting,2022-12-15,2.99,"0 .. 20,000",ZOSU Studios LLC,ZOSU Studios LLC,0.00E+00,2.00E+04,0,20.0K
Saving Mei,2023-03-05,3.99,"0 .. 20,000",SavingM,SavingM,0.00E+00,2.00E+04,0,20.0K
No1Left,2016-02-19,8.99,"0 .. 20,000",Skarond,Skarond,0.00E+00,2.00E+04,0,20.0K
Airship Commander,2016-10-06,9.99,"0 .. 20,000",CBL Industries,CBL Industries,0.00E+00,2.00E+04,0,20.0K
Inferno: Deathfield,2018-01-25,13.99,"0 .. 20,000",Framing Inc.,YJM GAMES,0.00E+00,2.00E+04,0,20.0K
In League,2018-09-04,19.99,"0 .. 20,000",Fatmoth Interactive,Fatmoth Interactive,0.00E+00,2.00E+04,0,20.0K
踏马的世界,2018-11-23,5.99,"0 .. 20,000",金石狼君,金石狼君,0.00E+00,2.00E+04,0,20.0K
Astrog,2019-02-28,4.99,"0 .. 20,000",DigitalArtefact,DigitalArtefact,0.00E+00,2.00E+04,0,20.0K
Chronicles of Honor,2020-04-17,12.99,"0 .. 20,000","Forge Father Games, Inc.","Forge Father Games, Inc.",0.00E+00,2.00E+04,0,20.0K
Drive & Drift,2020-05-22,2.99,"0 .. 20,000",UnknownStudio,UnknownStudio,0.00E+00,2.00E+04,0,20.0K
Tower of Ascension,2022-07-19,1.99,"0 .. 20,000",OwOInteractive,OwOInteractive,0.00E+00,2.00E+04,0,20.0K
Roma VR - Domus,2022-02-03,5.99,"0 .. 20,000",Sleepy Dog Interactive LLC,Sleepy Dog Interactive LLC,0.00E+00,2.00E+04,0,20.0K
The Monster Mole,2022-07-21,2.99,"0 .. 20,000",DILUI,DILUI,0.00E+00,2.00E+04,0,20.0K
AsteroIdle,2022-08-11,2.99,"0 .. 20,000",Avodhel,Avodhel,0.00E+00,2.00E+04,0,20.0K
X-Racing,2023-02-03,5.99,"0 .. 20,000",PRO PLAYA DEV,PRO PLAYA DEV,0.00E+00,2.00E+04,0,20.0K
Zombie Trigger,2016-08-01,2.99,"0 .. 20,000",Xuebao Games,Xuebao Games,0.00E+00,2.00E+04,0,20.0K
The Ancient Remains,2017-03-13,9.99,"0 .. 20,000",Outhouse Games,Outhouse Games,0.00E+00,2.00E+04,0,20.0K
Batch 17,2018-01-23,4.99,"0 .. 20,000",Baffled Games,Baffled Games,0.00E+00,2.00E+04,0,20.0K
Breakroom,2016-11-01,7.99,"0 .. 20,000",MURE VR,Dark Snow Studios,0.00E+00,2.00E+04,0,20.0K
Endless Crusade,2018-05-03,4.99,"0 .. 20,000","Beijing Omnicity Technology Co., Ltd.","Beijing Omnicity Technology Co., Ltd.",0.00E+00,2.00E+04,0,20.0K
City Block Builder,2022-08-17,19.99,"0 .. 20,000",Tentworks Interactive,Tentworks Interactive,0.00E+00,2.00E+04,0,20.0K
Fantasy Adventure,2021-02-05,39.99,"0 .. 20,000",SESE GMAE,SESE GMAE,0.00E+00,2.00E+04,0,20.0K
All Stars Racing Cup,2018-02-01,0.99,"0 .. 20,000",Ink Syntax,Ink Syntax,0.00E+00,2.00E+04,0,20.0K
Exiled to the Void,2018-12-20,,"0 .. 20,000",Digital Astrowalker,Digital Astrowalker,0.00E+00,2.00E+04,0,20.0K
Breeze of Death,2020-04-30,14.99,"0 .. 20,000",Control,Control,0.00E+00,2.00E+04,0,20.0K
Spy Network,2022-05-20,15.99,"0 .. 20,000",2xDal,2xDal,0.00E+00,2.00E+04,0,20.0K
Mega Fast Food: A Fast Food Simulator Game,2022-09-08,11.61,"0 .. 20,000",SimZone,SimZone,0.00E+00,2.00E+04,0,20.0K
Mission Control: NanoMech,2014-12-17,8.99,"0 .. 20,000",WisdomTools,WisdomTools,0.00E+00,2.00E+04,0,20.0K
ICE AGENT,2018-10-09,0.27,"0 .. 20,000",Racing Bros,ANPA.US,0.00E+00,2.00E+04,0,20.0K
Terminal Hacker - Into the Deep,2015-10-30,1.99,"0 .. 20,000",SecuritySession.com,SecuritySession.com,0.00E+00,2.00E+04,0,20.0K
Crash Test Billy,2017-08-18,3.99,"0 .. 20,000",SP Digital Arts Inc.,SP Digital Arts Inc.,0.00E+00,2.00E+04,0,20.0K
Evil Manor,2020-10-28,14.99,"0 .. 20,000",Rif Game Studio,Rif Game Studio,0.00E+00,2.00E+04,0,20.0K
Paralax Vr Aim Trainer,2020-07-31,0.99,"0 .. 20,000",That Auzzie,Paralax Studios,0.00E+00,2.00E+04,0,20.0K
Heroes Never Die,2017-07-07,19.99,"0 .. 20,000",FrostbiteGames,FrostbiteGames,0.00E+00,2.00E+04,0,20.0K
World Of Walking Cities,2018-05-14,,"0 .. 20,000",Action Portal,Action Portal,0.00E+00,2.00E+04,0,20.0K
Children of Liberty,2014-04-18,9.99,"0 .. 20,000",Lantana Games,Lantana Games,0.00E+00,2.00E+04,0,20.0K
Digital Siege,2018-07-20,,"0 .. 20,000",Tap by Tap,Tap by Tap,0.00E+00,2.00E+04,0,20.0K
Rules of The Mafia: Trade & Blood,2019-04-19,,"0 .. 20,000",Gamenesis,Gamenesis,0.00E+00,2.00E+04,0,20.0K
Nebula,2016-06-02,4.99,"0 .. 20,000",Szekretar,Szekretar,0.00E+00,2.00E+04,0,20.0K
WarpBall,2017-06-05,8.99,"0 .. 20,000",Unruly Attractions,Unruly Attractions,0.00E+00,2.00E+04,0,20.0K
Convicted Galaxy,2017-02-09,14.99,"0 .. 20,000",Mind Grown Software,Mind Grown Software,0.00E+00,2.00E+04,0,20.0K
Fly Away,2017-03-20,0.99,"0 .. 20,000",Faceless Studios,Faceless Studios,0.00E+00,2.00E+04,0,20.0K
Marblesared,2017-10-04,0.99,"0 .. 20,000",PCAndVR,PCAndVR,0.00E+00,2.00E+04,0,20.0K
Keyscaper,2017-10-27,7.99,"0 .. 20,000",FomoonSoft,FomoonSoft,0.00E+00,2.00E+04,0,20.0K
TurretMaster,2017-11-28,2.99,"0 .. 20,000",Hikati Games,Hikati Games LLC,0.00E+00,2.00E+04,0,20.0K
The Balloonist: Beyond the Clouds.,2017-11-28,0.99,"0 .. 20,000","Pandamonium Games Design, Main Leaf",Pandamonium Games Design,0.00E+00,2.00E+04,0,20.0K
Alien Mayhem,2017-12-20,9.99,"0 .. 20,000",Supa Serious,Supa Serious,0.00E+00,2.00E+04,0,20.0K
Solar Lander,2017-10-16,4.99,"0 .. 20,000",TChapman500,TChapman500,0.00E+00,2.00E+04,0,20.0K
Guiding Hand VR,2018-03-07,4.99,"0 .. 20,000",Winter's Chill Studio,Winter's Chill Studio,0.00E+00,2.00E+04,0,20.0K
Lanterns,2018-03-14,7.99,"0 .. 20,000",Artefact Assembly,Artefact Assembly,0.00E+00,2.00E+04,0,20.0K
Dash Blitz,2018-03-20,,"0 .. 20,000",X-Joy Games,X-Joy Games,0.00E+00,2.00E+04,0,20.0K
Heavenly Duels,2018-07-20,19.99,"0 .. 20,000",Vast Reality,Vast Reality,0.00E+00,2.00E+04,0,20.0K
Captain:Training,2018-08-01,6.99,"0 .. 20,000",Global defense company,Global defense company,0.00E+00,2.00E+04,0,20.0K
Dungeons and Dinners,2018-10-14,0.99,"0 .. 20,000",Dobest Studio,Dobest Studio,0.00E+00,2.00E+04,0,20.0K
战术狂想3-枪战足球(Chimera of Tactics 3-Gun and Soccer),2018-10-23,3.99,"0 .. 20,000",自由愉悦小黄猫(Free pleasure little yellow cat),自由愉悦小黄猫(Free pleasure little yellow cat),0.00E+00,2.00E+04,0,20.0K
В поисках Атлантиды,2018-11-01,1.99,"0 .. 20,000",Dmitr Che,Dmitr Che,0.00E+00,2.00E+04,0,20.0K
Herakles and the Princess of Troy,2019-07-01,9.99,"0 .. 20,000",Becker Games,Becker Games,0.00E+00,2.00E+04,0,20.0K
PrimeOrbial,2019-07-16,4.99,"0 .. 20,000","RainbowVerse, LLC",Self,0.00E+00,2.00E+04,0,20.0K
Space Bomb,2019-07-15,6.99,"0 .. 20,000",Divertgames,Divertgames,0.00E+00,2.00E+04,0,20.0K
Red Death: 8Feet,2019-08-05,2.99,"0 .. 20,000","Vg, White Pig",Vg,0.00E+00,2.00E+04,0,20.0K
Extreme Tactical Executioners,2019-08-22,19.99,"0 .. 20,000",Baby Rage,Baby Rage,0.00E+00,2.00E+04,0,20.0K
Grid Creeps,2019-11-27,3.99,"0 .. 20,000",Dustin Bledsoe,Dustin Bledsoe,0.00E+00,2.00E+04,0,20.0K
Deepsea Salvor,2020-01-30,6.99,"0 .. 20,000",max erdwien,max erdwien,0.00E+00,2.00E+04,0,20.0K
Blind Battle Championship,2020-03-07,5.99,"0 .. 20,000",Companni Games,Companni Games,0.00E+00,2.00E+04,0,20.0K
Milk and Cookies,2020-05-08,2.99,"0 .. 20,000",ITC Studio,ITC Studio,0.00E+00,2.00E+04,0,20.0K
The Forsaken Ruins,2020-05-27,2.99,"0 .. 20,000",SelfMadeGames,SelfMadeGames,0.00E+00,2.00E+04,0,20.0K
Deadsigns,2020-06-30,11.99,"0 .. 20,000","Jean-Baptiste Leonelli, Cyril Trigaux, Simon-Pierre Mattei, Erik Kubiak","Jean-Baptiste Leonelli, Cyril Trigaux, Simon-Pierre Mattei, Erik Kubiak",0.00E+00,2.00E+04,0,20.0K
Improbable Soccer,2020-07-12,3.99,"0 .. 20,000",CyberLab Studios,CyberLab Studios,0.00E+00,2.00E+04,0,20.0K
Shikari Rising,2020-06-25,4.99,"0 .. 20,000",BlosSum Games,BlosSum Games,0.00E+00,2.00E+04,0,20.0K
VIRUS RUSH,2020-07-30,4.99,"0 .. 20,000",VRobot,VRobot,0.00E+00,2.00E+04,0,20.0K
Stalker,2020-07-28,0.99,"0 .. 20,000","NetBit @UW, UWNBoundless",NetBit @UW,0.00E+00,2.00E+04,0,20.0K
Uploaded,2020-08-31,4.99,"0 .. 20,000",NGN Games,NGN Games,0.00E+00,2.00E+04,0,20.0K
Chess++,2020-09-01,2.99,"0 .. 20,000",JLogical Games,JLogical Games,0.00E+00,2.00E+04,0,20.0K
Ducktopia,2020-09-21,11.99,"0 .. 20,000",Llama Softworks,Llama Softworks,0.00E+00,2.00E+04,0,20.0K
Anamnesis,2020-09-22,14.99,"0 .. 20,000",SypherZent,SypherZent,0.00E+00,2.00E+04,0,20.0K
Chaos Party,2020-10-16,8.99,"0 .. 20,000",OSI Studios,Otaku's Industry,0.00E+00,2.00E+04,0,20.0K
Temple Hunters,2021-07-21,10.99,"0 .. 20,000",NielsDev,NielsDev,0.00E+00,2.00E+04,0,20.0K
Desktop Panels,2021-01-05,3.99,"0 .. 20,000",Knakra,Knakra,0.00E+00,2.00E+04,0,20.0K
Exo,2021-07-01,9.99,"0 .. 20,000",Superframe,Superframe,0.00E+00,2.00E+04,0,20.0K
Astrokicker,2021-01-29,4.99,"0 .. 20,000","Quadrivo Software, LLC","Quadrivo Software, LLC",0.00E+00,2.00E+04,0,20.0K
Pit of Ascension,2021-02-19,2.99,"0 .. 20,000",Powerdive Games,Powerdive Games,0.00E+00,2.00E+04,0,20.0K
LightWave,2021-02-24,14.99,"0 .. 20,000",Noah Petrides,P3T Programming,0.00E+00,2.00E+04,0,20.0K
Reek N' Havok,2021-02-16,7.99,"0 .. 20,000",Danger Rat Ltd,Danger Rat Ltd,0.00E+00,2.00E+04,0,20.0K
As Fast As Possible,2021-03-22,3.99,"0 .. 20,000",Daniel Eder,Eder Games,0.00E+00,2.00E+04,0,20.0K
Everpixel Tactics,2021-09-17,4.99,"0 .. 20,000",Doom Dino Games,Doom Dino Games,0.00E+00,2.00E+04,0,20.0K
Gun Game,2021-07-26,0.9,"0 .. 20,000",Fireround,Fireround,0.00E+00,2.00E+04,0,20.0K
Agent Roswell : Tactics,2022-04-01,5.99,"0 .. 20,000",Blue Horizon Studios Ltd,Blue Horizon Studios Ltd,0.00E+00,2.00E+04,0,20.0K
